symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
GRAT,Gratomic Inc.,0.15,-0.02,-11.764706,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,1349417,0.16,0.17,0.15,9999523,9362023,,0.17,,,,,0.357821,-0.079999998,,Gratomic Inc is a junior exploration company. It is primarily engaged in the acquisition and exploration of exploration and evaluation assets located primarily in Canada and Namibia.,"Gratomic Inc is a junior exploration company. It is primarily engaged in the acquisition and exploration of exploration and evaluation assets located primarily in Canada and Namibia. The company's projects include the Aukam Namibia project, the Buckingham Quebec project, and the Montpellier Quebec project.",https://www.gratomic.ca,info@gratomic.ca,+1 416 561-4095,"130 Spadina Avenue, Suite 401, Toronto, ON, CA",,66663481,0.16,62413484,0.0,0.153462537,,0.25,0.025,0.022686,254512,311681.0,290880.0,1.5,,-35.34,-24.73,0.17595,0.1749,0.10998,,,equity,Company
GR,Great Atlantic Resources Corp.,0.54,0.02,3.846154,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,42357,0.6,0.6,0.52,5275125,7694326,,0.52,,,,,2.260615,-0.230000004,,"Great Atlantic Resources Corp is engaged in the acquisition, exploration, and evaluation of its mineral property interests located in Atlantic Canada.","Great Atlantic Resources Corp is engaged in the acquisition, exploration, and evaluation of its mineral property interests located in Atlantic Canada. Principally, the company explores for gold, zinc, tungsten, and antimony. It is focused on the development of various project properties including Golden Promise gold, Pilley's Island, and South Quarry properties located in Newfoundland. The company's New Brunswick project properties comprise kagoot brook, keymet, Macdougall road, and Porcupine.",http://www.greatatlanticresources.com,ir@greenlightresources.ca,+1 604 488-3900,"888 Dunsmuir Street, Suite 888, Vancouver, BC, CA",,9768750,,14248750,0.0,0.545180722,,0.8,0.3,0.030151,24987,21782.0,39308.0,-54.0,13.2,719.36,-266.2,0.57238,0.5679,0.5209,,,equity,Company
GBR,Great Bear Resources Ltd.,15.75,0.33,2.140078,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,37944,15.43,15.75,15.43,796878527,798634526,,15.42,,,,,1.228249,-0.209999993,,"Great Bear Resources Ltd is a gold exploration company. It explores for mineral properties in the Red Lake District in Ontario, Canada.","Great Bear Resources Ltd is a gold exploration company. It explores for mineral properties in the Red Lake District in Ontario, Canada. Its property portfolio includes Great Bear's Red Lake Properties with the flagship Dixie project, Pakwash property, Dedee property, and Sobel property.",https://www.greatbearresources.ca,,+1 778 327-5799,"800 West Pender Street, Suite 1020, Vancouver, BC, CA",,50595462,,50706954,0.0,15.6022459,,19.83,3.68,0.203301,101985,114134.0,117851.0,11.754,15.1,-16.18,-13.82,16.15714,16.2372,11.934,,,equity,Company
GQ,Great Quest Fertilizer Ltd.,0.1,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,6226977,6226977,,0.1,,,,,-0.811265,-0.009999999,,"Great Quest Fertilizer Ltd is a resource development company. Principally, it is engaged in the exploration and development of exploration and evaluation properties located in Mali, West Africa.","Great Quest Fertilizer Ltd is a resource development company. Principally, it is engaged in the exploration and development of exploration and evaluation properties located in Mali, West Africa. The company's project consists of Tilemsi phosphate is located in eastern Mali, Sua Pan Potash located in northern Botswana, and Sanoukou gold project.",http://www.greatquest.com,info@greatquest.com,+1 416 849-9203,"95 King Street East, Toronto, ON, CA",,62269767,0.12,62269767,0.0,0.111429,,,,0.028964,0,0.0,0.0,1.111,,-16.21,-11.63,0.1,0.1,0.1,,,equity,Company
GPCC.P,Green Panda Capital Corp.,0.12,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,754644,754644,,0.12,,,,,-0.11818,-1.97000002,,Green Panda Capital Corp is a capital pool company.,Green Panda Capital Corp is a capital pool company. The principal business of the company includes identification and evaluation of assets or businesses with a view to complete a Qualifying Transaction.,,,+1 416 365-3701,"3000-77 King Street West, PO Box 95, TD Centre North Tower, Toronto, ON, CA",,6288700,,6288700,4100000.0,0.12,,0.18,0.04,0.108946,100,1237.0,872.0,4.0,,-109.61,-107.02,0.09095,0.1157,0.146,,,equity,Company
VGN,Greencastle Resources Ltd.,0.075,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,2896701,2896701,,0.075,,,,,1.574674,-0.009999999,,"Greencastle Resources Ltd is the Canada-based based company. The company is primarily engaged in the acquisition, exploration, and development of gold and other precious metals.","Greencastle Resources Ltd is the Canada-based based company. The company is primarily engaged in the acquisition, exploration, and development of gold and other precious metals. The Company's gold and base metal properties are at the exploration stage. The company operates through four business segments namely, Investments in private and public companies comprises of its investment in marketable securities and investment in private companies; Mining comprises of mining interests in various properties; Oil and gas segment, Drones segment which also contributes a major part of revenue, and Mining segment. Most of its revenue is earned through the Canadian market.",http://www.greencastleresources.com,info@greencastleresources.com,+1 416 367-4571,"82 Richmond Street East, Suite 200, Toronto, ON, CA",,38622671,0.02,38622671,0.0,0.07625,,0.1,0.03,0.012415,4850,5196.0,10453.0,0.682,7.5,-7.16,-6.92,0.07833,0.084,0.0634,,,equity,Company
VGN,Greencastle Resources Ltd.,0.075,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,2896701,2896701,,0.075,,,,,1.574674,-0.009999999,,"Greencastle Resources Ltd is the Canada-based based company. The company is primarily engaged in the acquisition, exploration, and development of gold and other precious metals.","Greencastle Resources Ltd is the Canada-based based company. The company is primarily engaged in the acquisition, exploration, and development of gold and other precious metals. The Company's gold and base metal properties are at the exploration stage. The company operates through four business segments namely, Investments in private and public companies comprises of its investment in marketable securities and investment in private companies; Mining comprises of mining interests in various properties; Oil and gas segment, Drones segment which also contributes a major part of revenue, and Mining segment. Most of its revenue is earned through the Canadian market.",http://www.greencastleresources.com,info@greencastleresources.com,+1 416 367-4571,"82 Richmond Street East, Suite 200, Toronto, ON, CA",,38622671,0.02,38622671,0.0,0.07625,,0.1,0.03,0.012415,4850,5196.0,10453.0,0.682,7.5,-7.16,-6.92,0.07833,0.084,0.0634,,,equity,Company
GRN,Greenlane Renewables Inc.,0.6,0.08,15.384615,TSX Venture Exchange,TSXV,CDX,,Industrials,Industrial Products,3589283,0.56,0.62,0.54,58122184,58100244,,0.52,,,,,1.588546,0.0,,Greenlane Renewables Inc is a provider of biogas upgrading systems.,"Greenlane Renewables Inc is a provider of biogas upgrading systems. Its systems produce clean, renewable natural gas from organic waste sources including landfills, wastewater treatment plants, dairy farms, and food waste, suitable for either injection into the natural gas grid or for direct use as vehicle fuel. The company is divided into two revenue streams Upgrader projects and Aftercare services. It derives maximum revenue from Upgrader projects. Geographically, it generates a majority of revenue from North America and also has a presence in Europe.",http://www.greenlanebiogas.com,IR@greenlanerenewables.com,+1 604 493-2004,"3605 Gilmore Way, Suite 110, Burnaby, BC, CA",40,96870306,0.53,96833740,3000000.0,0.587150919,,0.85,0.145,0.077961,971704,643251.0,497074.0,3.75,,-68.1,-3.9,0.43214,0.4212,0.43365,,,equity,Company
GPV,GreenPower Motor Company Inc.,16.95,-0.05,-0.294118,TSX Venture Exchange,TSXV,CDX,,Consumer Cyclical,Vehicles & Parts,21829,17.36,17.44,16.62,320328525,309909156,,17.0,,,,,2.894657,-0.5,,"GreenPower Motor Company Inc is the manufacturer and distributor of an all-electric charter, school and city buses.","GreenPower Motor Company Inc is the manufacturer and distributor of an all-electric charter, school and city buses. The company offers electric-powered transit bus deploying electric drive and battery technologies with a lightweight chassis and low floor body. Its product line includes All-electric transit buses and All-electric school and shuttle buses. The company's buses depend on clean sheet design and utilize a custom battery management system and a proprietary flex power system for the drive motors.",http://www.greenpowerbus.com,fraseratkinson@telus.net,+1 604 220-8048,"209 Carrall Street, Suite 240, Vancouver, BC, CA",,18898438,,18283726,2787926.0,16.8965994,,30.64,1.155,0.072408,50800,128778.0,169767.0,-99.706,9.3,-106404.61,-35.55,17.15429,16.1572,6.04988,,,equity,Company
GSGS.P,Greenstone Capital Corp.,0.1,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,730000,730000,,0.1,,,,,-1.732786,0.0,,Greenstone Capital Corp is a capital pool company.,Greenstone Capital Corp is a capital pool company. The principal business of the company is the identification and evaluation of assets or business with a view to potentially acquire them or an interest therein by an option or any concomitant transaction.,,,+1 403 613-7310,"2440 Kensington Road NW, Calgary, AB, CA",,7300000,,7300000,2300000.0,0.1,,0.1,0.02,0.151462,0,433.0,860.0,1.667,,-5.95,-5.41,0.09405,0.0845,0.06938,,,equity,Company
GRDM,Grid Metals Corp.,0.13,0.01,8.333333,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,140000,0.13,0.14,0.13,8197896,8197896,,0.12,,,,,2.097534,-0.039999999,,"Grid Metals Corp is a Canada-based company focused on exploration and development for nickel, copper and platinum group metals.","Grid Metals Corp is a Canada-based company focused on exploration and development for nickel, copper and platinum group metals. The principal business of the company is to explore and develop its properties and in particular Mayville Makwa (Nickel-Copper-PGM) Project in Manitoba. The company's other projects include Mayville Property and East Bull Lake Property and others. The firm principally operates in Canada.",https://www.gridmetalscorp.com,info@mustangminerals.com,+1 647 201-6844,"3335 Yonge Street, Suite 304, Toronto, ON, CA",,63060733,0,63060733,0.0,0.132035714,,0.27,0.075,0.074466,106745,96538.0,162078.0,0.271,40.9,-4.55,-4.5,0.14143,0.148,0.15958,,,equity,Company
GZD,Grizzly Discoveries Inc.,0.06,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,12000,0.065,0.065,0.06,5189203,5189203,,0.06,,,,,-0.128224,-0.009999999,,Grizzly Discoveries Inc is an early-stage commodity exploration company.,"Grizzly Discoveries Inc is an early-stage commodity exploration company. The company is engaged in the acquisition, exploration, and development of potash and diamonds on properties in Alberta, and various types of metals on properties in British Columbia. It holds an interest in various areas, including over four precious metal properties in British Columbia, including the Greenwood Project and the French and Silver Bear properties. It operates exploration in properties namely Alberta Diamond property, Alberta Potash property, BC Precious Metals Property.",http://www.grizzlydiscoveries.com,info@grizzlydiscoveries.com,+1 780 693-2242,"9768 170 Street NW, Suite 363, Edmonton, AB, CA",,86486714,,86486714,0.0,0.06125,,0.095,0.02,0.02229,91400,98807.0,93146.0,0.75,4.2,-2.37,-2.27,0.05905,0.0663,0.05125,,,equity,Company
ZNG,Group Eleven Resources Corp.,0.085,0.005,6.25,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,10000,0.085,0.085,0.085,9723392,9723392,,0.08,,,,,1.365868,-0.039999999,,"Group Eleven Resources Corp is a Canada-based mining company. Principally, it is engaged in the business of exploration of mineral properties.","Group Eleven Resources Corp is a Canada-based mining company. Principally, it is engaged in the business of exploration of mineral properties. The company's project consists of Ballinalack, Tralee, Carrickittle and PG West, Stonepark, and Silvermines among others.",http://www.groupelevenresources.com,,+1 604 630 8839,"400 Burrard Street, Suite 1050, Vancouver, BC, CA",,114392837,0.01,114392837,3023912.0,0.085,,0.135,0.02,-0.005275,185324,118591.0,114113.0,1.7,,-31.51,-19.98,0.08857,0.0889,0.06003,,,equity,Company
PGE,Group Ten Metals Inc.,0.3,0.02,7.142857,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,66000,0.28,0.3,0.28,44103611,42315851,,0.28,,,,,1.661211,-0.039999999,,"Group Ten Metals Inc is a Canadian mineral exploration company focused on the development of platinum, palladium, nickel, copper, cobalt, and gold exploration assets in top North American mining...","Group Ten Metals Inc is a Canadian mineral exploration company focused on the development of platinum, palladium, nickel, copper, cobalt, and gold exploration assets in top North American mining jurisdictions. The company's core asset is the Stillwater West PGE-Ni-Cu project in Montana, USA. It also holds the high-grade Black Lake-Drayton Gold project in northwest Ontario, and the Kluane PGE-Ni-Cu project on trend with Nickel Creek Platinum's Wellgreen deposit in Canada's Yukon Territory. The company's only segment being acquisition, exploration, and development of mineral properties.",http://www.grouptenmetals.com,info@grouptenmetals.com,+1 604 357-4790,"409 Granville Street, Suite 904, Vancouver, BC, CA",,147012034,,141052834,0.0,0.29056818,,0.39,0.12,0.046314,66684,116736.0,280988.0,7.5,,-128.82,-104.38,0.325,0.3273,0.2422,,,equity,Company
GRO,Growmax Resources Corp.,0.085,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Agriculture,0,,,,18183680,18183680,21.1,0.085,,,,,1.37088,0.0,,"GrowMax Resources Corp is a Canada-based company engaged in the exploration of near-surface phosphates, potash and other minerals, and potential development of a fertilizer project in Peru.","GrowMax Resources Corp is a Canada-based company engaged in the exploration of near-surface phosphates, potash and other minerals, and potential development of a fertilizer project in Peru. It is focused on exploration and development of phosphate and potassium-rich brine resources on its Bayovar Property, which is located in the Sechura Desert in northwestern Peru. In addition to the phosphate and brine resource development projects, the company is focused on the production of fertilizer products for the regional market.",http://www.growmaxcorp.com,info@growmaxcorp.com,+1 604 398-3638,"700 West Pender Street, Suite 915, Vancouver, BC, CA",67,213925645,,213925645,0.0,0.085,,,,-0.017723,0,0.0,0.0,0.708,36.5,-4.32,-3.04,0.055,0.055,0.055,,,equity,Company
GSPR,GSP Resource Corporation,0.32,0.01,3.225806,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,68000,0.31,0.33,0.31,5410478,4716494,,0.31,,,,,2.382053,-0.019999999,,GSP Resource Corp is a Canada based natural resource company engaged in the acquisition and exploration of mining properties.,"GSP Resource Corp is a Canada based natural resource company engaged in the acquisition and exploration of mining properties. Its main emphasis is on the exploration of sulphide deposits with significant gold, platinum and palladium deposits in the Similkameen Mining Division, British Columbia. Its property holding includes Olivine Property.",https://www.gspresource.com,simon@gspresource.com,+1 604 619-7469,"777 Dunsmuir Street, Suite 1610, Vancouver, BC, CA",,16907741,,14739042,3930000.0,0.321764705,,0.67,0.08,0.029807,26781,59730.0,49110.0,3.556,,-24.61,-24.18,0.39452,0.3739,0.23685,,,equity,Company
GTT,GT Gold Corp.,1.3,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,55165,1.32,1.32,1.29,164363909,164268578,,1.3,,,,,-0.292023,-0.090000003,,GT Gold Corp is a new company focused on exploring for gold in the terrain of British Columbia's Golden Triangle.,"GT Gold Corp is a new company focused on exploring for gold in the terrain of British Columbia's Golden Triangle. Its only operating segments include the acquisition, exploration, and development of mineral properties in Canada. The company's flagship asset is the wholly-owned Tatogga property, located off highway 37 in northern British Columbia.",http://www.gtgoldcorp.ca,,+1 647 256-6754,"666 Burrard Street, Suite 1700, Park Place, Vancouver, BC, CA",,126433776,,126360444,0.0,1.30264972,,2.25,0.66,0.119163,77423,109052.0,189883.0,11.818,,-79.59,-56.62,1.41952,1.4609,1.37595,,,equity,Company
GTEC,GTEC Holdings Ltd.,0.1,0.005,5.263158,TSX Venture Exchange,TSXV,CDX,,Healthcare,Drug Manufacturers,304740,0.095,0.1,0.09,13830215,13735300,,0.095,,,,,1.810212,-0.059999998,,GTEC Holdings Ltd is a Canada based company.,GTEC Holdings Ltd is a Canada based company. It is pursuing opportunities in the cannabis industry and has the goal to identify and consolidate licensed producers of ultra-premium cannabis under Health Canada's Cannabis Act and Regulations and vertically integrating its operations by pursuing cannabis retail sales where permissible across Canada.,https://www.gtec.co,contact@gtec.co,+1 778 760-8338,"1632 Dickson Avenue, Suite 335, Kelowna, BC, CA",,138302143,0.21,137353000,8803841.0,0.092284768,,0.27,0.075,0.05538,156965,121095.0,100705.0,0.4,,-17.22,-13.89,0.095,0.1095,0.14053,,,equity,Company
GX,Guardian Exploration Inc.,0.055,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,4087257,4087257,,0.055,,,,,2.192094,0.0,,"Guardian Exploration Inc is engaged in the exploration, development, and production of oil and natural gas properties in Western Canada and the State of Montana in the United States.","Guardian Exploration Inc is engaged in the exploration, development, and production of oil and natural gas properties in Western Canada and the State of Montana in the United States.",,info@guardianex.com,+1 403 650-7718,"538 Hurricane Drive, Springbank Airport, Calgary, AB, CA",,74313748,,74313748,0.0,0.059762,,,,0.020315,0,0.0,0.0,-0.117,1.4,9.01,-61.2,0.055,0.055,0.055,,,equity,Company
GUF,Gulf & Pacific Equities Corp.,0.175,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Real Estate,Real Estate,0,,,,3725870,3725870,,0.175,,,,,0.063,-0.009999999,,"Gulf & Pacific Equities Corp is a Canada-based company, which owns and operates commercial rental properties in Western Canada.","Gulf & Pacific Equities Corp is a Canada-based company, which owns and operates commercial rental properties in Western Canada. It acquires, manages and develops anchored shopping malls in rural centres in Alberta and British Columbia. The company's portfolio consists of over three properties located in Northern Alberta. These properties comprise of St. Paul Shopping Centre, Three Hills, and Tri-City Mall.",http://www.gpequities.com,info@gpequities.com,+1 416 968-3337,"1240 Bay Street, Suite 800, Toronto, ON, CA",,21290685,1.54,21290685,0.0,0.175,,0.265,0.17,-0.004306,0,1302.0,2683.0,0.257,2.3,-1.65,-0.59,0.17857,0.1986,0.22228,,,equity,Company
GUG,Gungnir Resources Inc.,0.09,0.005,5.882353,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,112013,0.085,0.09,0.085,5948801,6596801,,0.085,,,,,2.037301,0.0,,Gungnir Resources Inc is a mineral exploration company. It is focused on acquiring and exploring gold and base metal projects.,"Gungnir Resources Inc is a mineral exploration company. It is focused on acquiring and exploring gold and base metal projects. Its projects include Knaften, norrbotten, and Rormyrberget and Lappvattnet. It engages in exploring Copper, Nickel, Gold, Zinc and other base metals.",https://www.gungnirresources.com,info@anglo-swiss.com,+1 604 683-0484,"1688 - 152nd Street, Suite 404, Surrey, BC, CA",,66097785,,73297785,0.0,0.085089285,,0.1,0.025,0.084884,61182,52216.0,58943.0,2.25,19.9,9.59,9.14,0.08,0.0807,0.06293,,,equity,Company
GUN,Gunpoint Exploration Ltd.,0.78,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,33931248,33931248,210.1,0.78,,,,,0.482795,0.0,,"Gunpoint Exploration Ltd is engaged in the acquisition and exploration of precious metals located in the United States, Mexico, and Guatemala.","Gunpoint Exploration Ltd is engaged in the acquisition and exploration of precious metals located in the United States, Mexico, and Guatemala. The company's project includes Talapoosa, La Cecilia, La Gitana, and Cerro Minas Project. The Talapoosa property is a low-sulphidation gold and silver property in the walker lane gold trend of western Nevada, approximately 45 kilometers east of Reno. Its La Cecilia project is located in Sonora state Mexico and covering approximately 800 hectares. The La Gitana and Cerro Minas Project are situated in Oaxaca state, Mexico. The company's geographical segments are Canada, Mexico, the United States, and others.",http://www.gunpointexploration.com,info@christopherjamesgold.com,+1 604 731-1094,"1512 Yew Street, Suite 201, Vancouver, BC, CA",,43501600,0.15,43501600,0.0,0.78,,0.93,0.43,0.034945,202,1668.0,1313.0,7.091,35112.8,4,2.67,0.8181,0.8158,0.60445,,,equity,Company
GYA,Guyana Goldstrike Inc.,0.165,0.005,3.125,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,14003,0.17,0.17,0.165,1928918,1928918,,0.16,,,,,2.829967,-0.699999988,,Guyana Goldstrike Inc is a Canada-based gold exploration and development company.,"Guyana Goldstrike Inc is a Canada-based gold exploration and development company. Principally, it is engaged in the business of acquisition and exploration of exploration and evaluation assets in Guyana. The company's flagship project comprises of Marudi mountain gold project which is located approximately 230 kilometers from the town of Lethem in southern Guyana.",http://www.guyanagoldstrike.com,info@guyanagoldstrike.com,+1 877 844-4661,"580 Hornby Street, Suite 510, Vancouver, BC, CA",,11690407,,11690408,0.0,0.169642857,,0.4,0.075,0.11477,68516,44480.0,50631.0,-1.269,,-489.64,-273.96,0.19095,0.2407,0.2108,,,equity,Company
HEO,H2O Innovation Inc.,1.75,0.08,4.790419,TSX Venture Exchange,TSXV,CDX,,Utilities,Utilities - Regulated,433597,1.67,1.85,1.67,134527064,134527064,,1.67,,,,,1.499731,-0.059999998,,"H2O Innovation Inc is a Canada-based company. It is engaged in providing water treatment solutions based on membrane filtration technology for municipal, energy, and natural resources end-users.","H2O Innovation Inc is a Canada-based company. It is engaged in providing water treatment solutions based on membrane filtration technology for municipal, energy, and natural resources end-users. The company has three divisions that are water technologies & services(WTS), specialty products, and operation and maintenance services(O&M). The WTS segment provides water treatment solutions based on membrane filtration technology and it has technologies for water treatment systems such as FiberFlex and flexMBR. The specialty products segment offers specialty chemicals, consumables, specialized products for the water industry, and maple equipment and products. Its geographical segments include Canada, the United States, Spain, Saudi Arabia, and other countries.",https://www.h2oinnovation.com,marc.blanchet@h2oinnovation.com,+1 418 688-0170,"330 Saint-Vallier Street East, Suite 340, Quebec, QC, CA",680,76872608,0.42,76872608,0.0,1.73192986,,1.85,0.54,0.001696,314601,152982.0,110847.0,1.966,9,-7,-4.06,1.36048,1.2047,1.00308,,,equity,Company
HAKK.P,Hakken Capital Corp.,0.175,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,1155000,1155000,,0.175,,,,,-5.552981,-0.05,,Hakken Capital Corp is a capital pool company.,Hakken Capital Corp is a capital pool company.,,,+1 604 612-5450,"4626 Lockehaven Place, North Vancouver, Vancouver, BC, CA",,6600000,,6600000,2676000.0,0.175,,0.25,0.085,0.117834,3450,1150.0,690.0,,,-27.57,-27.26,0.15929,0.1481,,,,equity,Company
HTL,Hamilton Thorne Ltd.,1.4,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Healthcare,Medical Devices & Instruments,37065,1.4,1.4,1.39,184821500,193499364,106.7,1.4,,,,,1.165542,0.009999999,,"Hamilton Thorne Ltd is engaged in providing precision instruments, consumables, software and services that reduce cost, increase productivity, improve results and enable breakthroughs in Assisted...","Hamilton Thorne Ltd is engaged in providing precision instruments, consumables, software and services that reduce cost, increase productivity, improve results and enable breakthroughs in Assisted Reproductive Technologies (ART) and developmental biology research markets. The company markets its products and services under the Hamilton Thorne, Gynemed and Embryotech Laboratories brands, through its growing sales force and distributors. The company's customer base consists of fertility clinics, university research centers, animal breeding facilities, pharmaceutical companies, biotechnology companies, and other commercial and academic research establishments. It has single reporting segment being Engaged in Sales to the ART, Research and Cell Biology Markets.",http://www.hamiltonthorne.ltd,ir@hamiltonthorne.ltd,+1 978 921-2050,"100 Cummings Center, Suite 465E, Beverly, MA, US",,132015357,0.27,138213831,0.0,1.39835134,,1.5,0.86,0.033333,24396,18590.0,33125.0,3.111,39.3,2.01,1.42,1.38048,1.3784,1.21933,,,equity,Company
HFC,Hampton Financial Corporation,0.145,0.015,11.538462,TSX Venture Exchange,TSXV,CDX,,Financial Services,Capital Markets,20000,0.145,0.145,0.145,4112232,4503845,,0.13,,,,,0.08822,-0.090000003,,"Hampton Financial Corp engages in wealth management, institutional services, and capital markets activities in Canada.","Hampton Financial Corp engages in wealth management, institutional services, and capital markets activities in Canada. The company operates as an investment dealer and provides investment advisory and brokerage services. It also offers wealth management services to retail and institutional clients. In addition, the company provides investment banking services, which include assisting companies with raising capital, advising on mergers and acquisitions, and aiding issuers in obtaining a listing on a recognized securities exchange in Canada.",http://www.hamptonsecurities.com,,+1 416 862-7800,"141 Adelaide Street West, Suite 1800, Toronto, ON, CA",,28360215,,31061000,19655685.0,0.145,,0.2,0.05,-0.03902,6900,2300.0,1580.0,-1.611,5.7,173.79,-15.82,0.06595,0.0567,0.1343,,,equity,Company
HCC,Hanna Capital Corp.,0.095,-0.005,-5.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,500,0.095,0.095,0.095,3138122,4395918,,0.1,,,,,-0.921714,-0.009999999,,Hanna Capital Corp is a Canada-based exploration-stage junior resource company. It is focused primarily on the acquisition and exploration of mineral properties located in Canada.,Hanna Capital Corp is a Canada-based exploration-stage junior resource company. It is focused primarily on the acquisition and exploration of mineral properties located in Canada. The company owns an interest in Carscallen Property located in Ontario and Jasper property in Vancouver Island.,https://www.nitinatminerals.com,info@nitinatminerals.com,+1 416 945-6630,"1800-130 King Street West, The Exchange Tower, Toronto, ON, CA",,33032853,1.26,46272817,0.0,0.095,,0.1,0.02,0.136037,48625,95699.0,82188.0,9.5,107.2,-40.95,-12.56,0.08833,0.0733,0.04215,,,equity,Company
HAN,Hannan Metals Ltd.,0.37,0.005,1.369863,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,65500,0.36,0.37,0.36,29897105,29105759,,0.365,,,,,2.395533,-0.009999999,,Hannan Metals Ltd is a Canada-based junior mineral exploration company. It is engaged in the business of acquisition and exploration of mineral properties.,"Hannan Metals Ltd is a Canada-based junior mineral exploration company. It is engaged in the business of acquisition and exploration of mineral properties. Geographically, the company operates in Canada and Ireland. Its exploration and evaluation assets are located in Ireland. The firm holds interest in Clare Regional Project and San Martin Project.",http://www.hannanmetals.com,info@kolamining.com,+1 604 685-9316,"1090 West Georgia Street, Suite 1305, Vancouver, BC, CA",,80802985,0.04,78664211,0.0,0.367557251,,0.54,0.07,0.087469,41987,81133.0,109540.0,4.625,,-23.22,-20.89,0.41048,0.4453,0.30053,,,equity,Company
HCO.P,Hansco Capital corp.,0.19,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,1140000,1140000,,0.19,,,,,-3.264126,-0.009999999,,Hansco Capital Corp is a capital pool company.,Hansco Capital Corp is a capital pool company.,,,+1 604 721-2650,"890 West Pender Street, Suite 600, Vancouver, BC, CA",,6000000,,6000000,3000000.0,0.19,,0.2,0.125,0.086089,2060,4120.0,3112.0,,,-6.66,-6.66,0.17905,0.1675,,,,equity,Company
HANS,Hanstone Gold Corp.,0.59,0.03,5.357143,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,6013,0.56,0.59,0.56,15534060,15475060,,0.56,,,,,,-0.019999999,,Hanstone Gold Corp is a mineral exploration company focused on exploration of its Doc Property located in in the Skeena Mining Division in British Columbia.,"Hanstone Gold Corp is a mineral exploration company focused on exploration of its Doc Property located in in the Skeena Mining Division in British Columbia. Hanstone also holds a 100% interest in the Snip North Property, located approximately 50 kilometers north of the Doc Property.",https://www.hanstonecapital.com,,+1 306 260-0234,"890 West Pender Street, Suite 600, Vancouver, BC, CA",,26328914,,26228914,7586910.0,0.58,,2.94,0.45,,8805,11101.0,,8.429,312.7,-2.9,-2.9,0.51619,,,,,equity,Company
